,text,tag,senti_polarity
170, 【疫情防控知识的句子】病毒真凶险；飞沫可传染；切断传染源；聚会要避免；出门戴口罩；咳嗽须遮掩；室内要通风；洗手勤快点；食肉要煮透；野味莫沾染；发烧看医生；早治勿拖延。,乐观,positive
171, 感谢无条件给予我善意的人，更加感谢无条件爱着我的人，谢谢你们。明天的我，要更加努力。自私自利一盘沙，丢了西瓜捡芝麻。,乐观,positive
172, 你好世界，愿所有的努力都不白费，遇见好时光，去感受时间的美好。早安。就算两人很投机，聊天最好用手机。,乐观,positive
173, 【新型冠状病毒疫情防控的句子大全】戴口罩、N95，餐具开水煮一煮。讲卫生、勤消毒饭菜一定得煮熟。抗病毒、大任务，做好安全每一步。莫谣言、勿恐慌，坚决相信党中央。有命在，要执行，2020定会贏。,乐观,positive
174, 你是一个聪明的孩子，如果你能再守纪律些，老师会更喜欢你，真希望那一天早日到来！春节期间少出去，大家在厝看电视。,乐观,positive
175, 我们都是在努力的人，没有谁不一样。愿往后余生，暴瘦是我们，有钱也是我们。分楼栋，来作战，抓好细节是关键。,乐观,positive
176, 都说如若是真心期待，那么残酷一定会变柔软，都说过着有血有肉的人生，才能写出五味杂陈的文字。那么，此刻起，我们一起期待，疫情消散。,乐观,positive
177, 成年人的世界，不再是喊口号般的人生。正确的思维方式，比所谓的努力更重要。关键是要保住命，安全度过防疫期。,乐观,positive
178, 人最重要的，是洋溢在脸上的自信，长在心底的善良，刻进生命力的坚强。来后居家先隔离，不要轻视不随意。,乐观,positive
179, 向所有奋战防疫一线的医务工作者和工作人员致敬!希望所有的朋友能够平安健康!让我们齐心协力，早日赢得这场战役!武汉加油!中国加油!,乐观,positive
180, 【疫情防控的句子】冠状病毒不可怕，体温测量口罩戴。接触走访都要少，齐心协力病毒赶。要想身体少生病，桌上果蔬不能少。多喝温水多喝汤，荤素搭配样样棒。公共区域勤擦洗，边边角角要仔细。触摸污物把手洗，杂物垃圾快远离。严格管理军事化，被子床单要整齐。多通风、勤打扫，干干净净你我他。,乐观,positive
181, 一遇挫折就灰心丧气的人，永远是个失败者。而一向努力奋斗，坚韧不拔的人会走向成功。不过是场攻坚战，你我同心渡难关。,乐观,positive
182, 亲爱的自己，无论有多困难，都坚强地抬头挺胸，告诉所有人，你并非他们想象的那样不堪一击。遇困难，别着急，政府来帮你解决。,乐观,positive
183, 为什么你要努力?因为我不想看到我父母在亲戚好友面前低三下四像个佣人。接触走访都要少，齐心协力病毒赶。,乐观,positive
184, 比我优秀的还在努力，比我差的还没放弃;我有什么资格说自己无能为力。--致自己。打喷嚏捂口鼻，喷嚏后慎揉眼。,乐观,positive
185," 选一个方向，定一个时间；剩下的只管努力与坚持，时间会给我们最后的答案。国家全面布防控,卫健部门冲在前。",乐观,positive
186, 最珍贵的不是你现在有多好，而是经过努力，每一天的自己都比之前更好。靠中央，靠政府，科学防控专家组。,乐观,positive
187, 美好的日子里，最希望和我在一起的人是你，我这生最爱的人。亲爱的，我们一生一世不分开！周边疫情已出现，全区阿盟是独苗。,乐观,positive
188, 接纳自己的感觉就是欣然接受自己身上改变不了的条件，努力争取可以变得更好的部分。村里人，不乱窜，冠状病毒在作乱。,乐观,positive
189, 【疫情预防的句子文字】阻疫情，保健康，村口体温量一量。待在家，别乱转，红白喜事极简办。有访客，往外赶，丈人来了也得撵。观疫情，听指挥，不打麻将不凑堆”,乐观,positive
190, 这个年因疫情大家都不能出门，却也让我有了更多陪你的时间，能和老公一起带孩子，一起享受一家三口的日子，比起奋战在一线的医护人员真的幸福太多了，爱你们!,乐观,positive
191," 【冠状病毒疫情防控的句子】新冠病毒不可怕，就怕有人不听话，不走亲，不串门。待在家里就对了,经开人、要记好，这些知识不能少。冠状病毒不可怕，就怕人们不听话；只要听话呆在家。我们一定打败它；出门必须戴口罩，人多别去凑热闹。勤通风、勤洗手，呆在家里别乱走；不走亲、不访友。以后感情更长久冠状病毒会传染，讲究卫生不要懒”。",乐观,positive
192, 多亏日子还有难过和失落，让我们在一场场身不由己的努力中进化成更好的自己。公共区域勤擦洗，边边角角要仔细。,乐观,positive
193, 【群防群控战疫情的句子】群防群治不漏点，仔细排查要全面。倡议抬头就能见，宣传车辆村内转。横幅海报很明显，出门口罩在心间。义工身背消毒器，喷洒入户到门前。超市入口轮值守，阻断流动传播源。响应各村的倡议，推迟开门无怨言。优化营商好环境，争做诚信好商户。见面招手不多言，加油打气战疫坚。挺过高峰迎拐点，疫情退去笑开颜。打赢疫情阻击战，守岗流汗无怨言。,乐观,positive
194, 当你觉得自己满怀希望，对未来充满信心，别人看到的就是有魅力，风华绝代的你。饭菜香，有火烤，封城封路没困扰。,乐观,positive
195, 立志趁早点，上路轻松点，目光放远点，苦累看淡点，努力多一点，奋斗勇一点，笑容亮一点。注意洗手衣勤换，戴上口罩防感染。,乐观,positive
196, 2020既已不能重启，那我们就勇往直前!致敬所有一线的工作人员，你们辛苦了!让我们等待春暖花开的那一天，等待万物复苏的那一天，相信那一天很快就会到来，相信那是美好的一天!我在甘肃，我为武汉加油，我为中国加油!相信一切都会好起来的，就像那一道五彩的彩虹，我们一起加油吧!,乐观,positive
197, 立春日，新气象，万物始发，静待春暖花开。一年最美好的开始，愿日日如春爱无疆，如酒似歌福绵长#今日立春##没有一个春天不会到来#,乐观,positive
198," 向你的美好的希望和追求撒开网吧,九百九十九次落空了,还有一千次呢。咳嗽手遮掩；洗手把毒杀；通风空气新；心定情绪佳；",乐观,positive
199, 要感谢给你提意见的人，他使你成熟;要感谢给你造困境的人，他使你坚强。健身益体无花果，果叶药用价值高。,乐观,positive
200, 世界上没那么多人在乎你，所有努力都还是为自己，为了做自己喜欢的事情的乐趣。多通风、勤打扫，干干净净你我他。,乐观,positive
201, 比我差的人还没放弃，比我好的人仍在努力，我就更没资格说我无能为力。领导专家武汉到，可防可控可治疗。,乐观,positive
202, 生活中谁都会有许多不尽人意之处，但只要希望永不泯灭，坚定的信念就会帮助你去战胜一切。只要看到就转发，利国、利己、利大家。,乐观,positive
203, 战略上可以乐观点，战术上应该悲观点;基层干部可以轻视点，省市领导应该更重视点;疫区里的可以宽心点，疫区外的应该焦虑点;已经患病的可以坚强点，没患病的应该脆弱点;身处其中的不能太灰心，旁观群众不能,乐观,positive
204, 从现在起，就要敢于站在新时代的潮头，去努力看清未来，也许我们的人生，就会少走很多弯路。战疫情，抗病毒，又是一个大战疫。,乐观,positive
205, 防控疫情，我们在一起！少出门、戴口罩、勤洗手；室内勤通风、室外少聚集；打喷嚏捂口鼻，喷嚏后慎揉眼；远离野生动物，食物煮熟再吃；注意个人卫生，如有症状请及时就医；保护自己、保护家人、保护他人。愿大家健康平安！向疫情前线的医护人员们致敬！武汉加油！,乐观,positive
206, 想要使你自己够坚强与增加你的自信，最好的办法就是拿出胆量去做那些你认为没有把握的事。支部变成大堡垒，党员组成先锋队。,乐观,positive
207, 【抗击疫情的武汉的句子】过春节，迎鼠年，冠状病毒来联系。来势汹汹心不善，各家各户门关严。疫情还没控制住，治疗方法有点难。个人防护要做好，坝坝宴就不要办。集会人多不要去，走亲访友缓一缓。实在还是想看看，微信视频红包转。多消毒来勤洗手，口痰不要到处吐。口罩出门很流行，防风防病还保暖。,乐观,positive
208, 别人的钱和房子还有地位和你无关，你只有努力就行，现在什么样都不丢人。抗击疫情出经验，英雄奋战在前线。,乐观,positive
209, 我希望凭我自己的努力，一步一个脚印，一步一个台阶，这样慢慢地做上来，但现实残酷。不紧张，不添乱，共同打赢防控战。,乐观,positive
210, 当你努力的时候，你会觉得你已经拼尽全力了。当你拼尽全力的时候，你会觉得自己还不够努力。战胜疫情保平安，守护家园人人安。,乐观,positive
211, 新年快乐!武汉加油，中国加油，所有奋斗在一线的医护人员加油!你们一定要平安归来，今年只有一个愿望:战胜疫情，国泰民安。,乐观,positive
212, 须警惕，不轻视。戴口罩，讲卫生。少出门，少聚集。勤洗手，勤通风。打喷嚏，捂口鼻。喷嚏后，慎揉眼。有症状，早就医。不忍慌，不传谣。,乐观,positive
