,text,tag,senti_polarity
218, 有困难是坏事也是好事，困难会逼着人想办法，困难环境能锻炼出人才来。,鼓励,positive
219, 成功没有快车通道，而幸福也没有高速公路;因为所有的成功，都是来自不倦的努力和奔跑。不出门不串门，宅在家里补补觉，多陪老多爱小。,鼓励,positive
220, 感谢奋战在前线的每一个医生，感谢现在还坚守在自己岗位的每一个人，希望大家都能好好保护自己，一切都会好起来的!,鼓励,positive
221, 祝福那些支援湖北的天使们，一定要健健康康安安全全的，希望老天保佑善良的人一生平安。一世幸为中国人，千世万世也要为中国人!,鼓励,positive
222, 要取得成功，需要朋友！要取得巨大成功，则需要敌人！新年到，病毒闹，送您健康要知道。,鼓励,positive
223, 带着希望向前看，而不是带着悔恨退缩。一手交钱一手货；交易正规平台做；,鼓励,positive
224, 外面不像你想的那么好，风雨都要自己挡；惟有挫折与困境，才能使一个人变得坚强，变得无敌。于情于理，必须仔细。,鼓励,positive
225, 别笑我，虽然捐的不多，是我的一份心意吧！希望病情快点结束，做自己想做的事，见你想见的人，加油！,鼓励,positive
226, 有时候真的好沮丧，感觉生活好艰难，希望我新的一岁能够平安喜乐，祝自己生日快乐！,鼓励,positive
227, 疫情是魔鬼，我们不能让魔鬼藏匿。——2020年1月28日，习近平在人民大会堂会见世界卫生组织总干事谭德塞时强调,鼓励,positive
228, 人的幸福存在于生活之中，生活存在于劳动之中。家庭保持通风好，讲究卫生好习惯。,鼓励,positive
229, 当我们在家躲避疫情的时候，冲在第一线的是我们伟大的天使，义无反顾!让我们祝福他们，平安归来!,鼓励,positive
230, 努力是成功的躯体，智慧是成功的灵魂。牙齿要想很坚固，早晚刷牙要记住。,鼓励,positive
231, 人生的每一场相遇，都是缘分，没有对错。人生的每一个清晨，都该努力，不能拖延。戴口罩，勤洗手，病毒遇你绕道走。,鼓励,positive
232, 当一切都开始的时候，我们面对着挑战与彷徨；当一切都结束的时候，我们面对着胜利与希望！总书记，来布署，一级响应擂战鼓。,鼓励,positive
233, 增强“四个意识”、坚定“四个自信”、做到“两个维护”，深刻认识做好疫情防控的重要性和紧迫性，坚定不移把党中央各项决策部署落到实处！,鼓励,positive
234, 妒忌者对别人是烦恼，对他们自己却是折磨。亲友情、网上叙，少出行、串门拒。,鼓励,positive
235, 无论境况多么糟糕，你都应该去努力支配你的环境，把自己从黑暗中拯救出来。果皮纸屑别乱扔，环境卫生人人争。,鼓励,positive
236, 人必须像天上的星星，永远很清楚地看出一切希望和愿望的火光，在地上永远不熄地燃烧着火光。遇到病人带口罩，人多不去凑热闹，,鼓励,positive
237, 年轻人一生中常犯大错误，其中之一就是把爱情太理想化了。疫情起，集结令，监狱人，担使命。,鼓励,positive
238," 新型肺炎正来袭，做好预防最关键。勤通风,勤洗手,戴口罩，不扎堆，出现症状早就诊。",鼓励,positive
239, 七月，透蓝的天空，悬着火球似的太阳，云彩好似被太阳烧化了，也消失得无影无踪。,鼓励,positive
240, 努力赚钱，是为了让自己成功的速度，超过父母老去的速度，负担的起父母的开销。发发微信问问好，情到意到人安全。,鼓励,positive
241, 在网络时代，人可以随随便便出名，但不能随随便便成功。以后感情更长久冠状病毒会传染，讲究卫生不要懒”。,鼓励,positive
242, 每个不满意的此刻，都有个不努力的以前。新冠病毒不可怕，就怕有人不听话，,鼓励,positive
243, 【现实会告诉你，不努力就会被生活给踩死。无需找什么借口，一无所有，就是拼的理由。】不打牌，不扎堆，阎王不会把你追。,鼓励,positive
244, 生气的时候，开口前先数到十，如果非常愤怒，先数到一百。只要还有一根葱，不往菜场里面冲。,鼓励,positive
245, 努力充实自己就是为了让那些觉得我们不够优秀的人沉默。12月你好~宁在家里啃老本；千万不去做零工；,鼓励,positive
246, 大家早上好啊。新的一天新的开始好心情从早上开始啊。施睿努力加油吧。大家早安啊。措施果断道理明，精湛医术留美名。,鼓励,positive
247, 年轻时代是培养习惯、希望及信仰的一段时光。——罗斯金身体不适速就医，及时报告早隔离。,鼓励,positive
248, 你比那些躺在坟墓里的人都有希望。有疫情，不可怕，一心要听党的话。,鼓励,positive
249, 穷人永远穷吗？可怕的不在于人们的努力是否能成功，而在于开始就没有想成功的壮志。传统观念要改变，勤洗手来多锻炼，不给子女添麻烦。,鼓励,positive
250, 自己玩乐时别人在做什么，他们在努力，在拼搏，而自己却在寻找意识的开心。冠状病毒不可怕，体温测量口罩戴。,鼓励,positive
251, 无论你此刻是否迷茫，在阳光升起的时候请相信，努力的人最终都有回报。可笑冠毒闹江城，粉身碎骨露原形,鼓励,positive
252, 抗击疫情，从我做起！出门戴口罩，在家勤洗手。没事少出门，宅在家，就是我们不给社会添乱所做的最大贡献。,鼓励,positive
253, 我希望每一个人，能心归淡然，做淡然的自己，坦然面对生活的起起落落，过淡然阳光的生活。只要防护做到位，其实是一纸老虎。,鼓励,positive
254, 伴随着一场扎心的梦醒来，12月过去了，八月你好啊，希望这个月对我好一点点儿。电话微信先拜年，发个红包也是钱。,鼓励,positive
255, 只要有一种无穷的自信充满了心灵，再凭着坚强的意志和独立不羁的才智，总有一天会成功的。这个疫情传的欢，为了大家早相见。,鼓励,positive
256, 你努力的速度一定要赶得上父母老去的速度。洗手步骤有讲究，内外夹弓大立腕。,鼓励,positive
257, 我知道我不是坚强的人，但我知道该坚强的时候，装也得装出坚强来。清场消毒美家居，看完新闻捧本书。,鼓励,positive
258, 没有最满意的服务，只有更努力的付出。一旦发现新线索，立即电话来汇报。,鼓励,positive
259, 你必须非常的努力，因为在你的后面还会有一群人在等着看你的笑话呢。齐心协力打胜仗，谣言不听也不传。,鼓励,positive
260, 对生活微笑，每一天只为更好的自己努力着。乡到县，县外县，四级设立防火线。,鼓励,positive
261, 挫折是为了更好的塑造自己，别怕，勇敢的向前，为了自己，2020要更努力了~饭菜饮食搭配细，垃圾入桶勤处理。,鼓励,positive
262, 不要哭泣，能洗刷你耻辱的不是你的眼泪，而是你的行动。众志成城，战胜疫情！,鼓励,positive
263, 困难是人生的教科书，逆境是一所最好的大学。战病魔、一盘棋，群防控、齐用力。,鼓励,positive
264, “新年的钟声响彻九州，疾病与灾难都会成为岁月的尘埃。总会有一天，这里没有歇斯底里的哭喊，没有绝望与黑暗,鼓励,positive
265, 一个成功的人，就是需要自己不断的努力，不断奋斗，勇于战胜困难和坚强面对成败的。出门必须戴口罩，人多不去凑热闹。,鼓励,positive
266, 你要努力，要成为别人的遥不可及。有警察，和医生，干部群众一条心。,鼓励,positive
267, 大学就是大概学了学，如果现在不努力，连大概学了学的机会都没有。群众自己照顾好，防控更加有成效。,鼓励,positive
268, 爱自己的最好方式，就是努力奋斗让自己优秀起来。双手都要洗清爽，病毒难以近身旁，,鼓励,positive
269, 当我退役的时候，我希望回头看我走过的路，每一天，我都付出了我的全部。开窗透风很重要，衣被常洗太阳照。,鼓励,positive
270, 等你好了，我们再去一趟，吃一碗热呼呼的热干面，去武汉大学看樱花，去司门口走走长江大桥，看看居住3年的母校。,鼓励,positive
271, 努力爱一个人。付出，不一定会有收获；不付出，却一定不会有收获，不要奢望出现奇迹。不信谣，不传谣，管好自己活到老。,鼓励,positive
272, 自从疫情发生的那一天开始，我的性命中就多了一份牵挂，多了一种担忧，期盼能与你斯守到老。,鼓励,positive
273, 做微商的女人，内心充满了自信与坚强，为了心中的梦想，努力奋斗前行。靠中央，靠政府，科学防控专家组。,鼓励,positive
274, 在人生的道路上，当你的希望一个个落空的时候，你也要坚定，要沉着。——朗费罗。大车小车电动车，通通不动排排放。,鼓励,positive
275, 花开富贵崇明岛，鼠年大吉风瀛洲，同心协力抗疫情，花博盛事待绽放!,鼓励,positive
276, 妈的高高兴兴本来打算过年发张新合照，还是保命要紧一起加油挺过去，武汉加油中国加油。,鼓励,positive
277, 把努力变成一种习惯，而不是一时热血。疑似确诊全保障，及时治疗紧跟上。,鼓励,positive
278, 你希望掌握永恒，那你必须控制现在。疫情感，多国有，可防可控莫要愁；,鼓励,positive
279, 【抗击疫情的句子】指挥员，在前沿，基层防控是重点。防控指令十连发，发发击中不脱靶。政法十条很及时，令行禁止讲规矩。,鼓励,positive
280, 宁可被人笑一时，不可被人笑一世。逆境让弱者破产，让强者破纪录。发现发烧和胸闷，一定要去看门诊。,鼓励,positive
281, 国家有难，咱不添乱!坐在家里，就是贡献!亲戚不走，来年还有!朋友不聚，回头再叙!中国加油，武汉加油!,鼓励,positive
282, 希望一切都快些好起来。中国加油！河南加油！武汉加油！待这次疫情过去，一定要更加珍惜生命与生活，还有我们身边的人。,鼓励,positive
283," 明天的生活，一定会越来越好，只要你足够努力，只要你勇于拼搏。宝妈们，加油！发热症状及早看,自行隔离不传染。",鼓励,positive
